,tamcel,twin,tstep,nodos,edges,Gr.promedio,Clustering,PathLength,Entropia,Alpha,Sigma,energia
3468,100,18,9.0,20,82,8.2,0.525956265956,1.72105263158,0.84374879478,5.89016069119,1.72893289292,4.22459626225e+15
3469,120,18,9.0,17,72,8.47058823529,0.586846486846,1.63235294118,0.786571592666,4.44785408419,0.956262668529,4.22459626225e+15
3470,140,18,9.0,14,59,8.42857142857,0.602030509173,1.47252747253,0.705477576228,6.46469962825,1.82156654275,4.22459626225e+15
3471,160,18,9.0,13,48,7.38461538462,0.535514485514,1.55128205128,0.697273163299,9.58558019789,3.03546098918,4.22459626225e+15
3472,180,18,9.0,11,43,7.81818181818,0.686147186147,1.38181818182,0.726412001554,6.44484186697,1.81494728899,4.22459626225e+15
3473,200,18,9.0,10,38,7.6,0.657857142857,1.35555555556,0.77176568643,29.4736647431,16.4392780042,4.22459626225e+15
3474,250,18,9.0,8,30,7.5,0.83630952381,1.17857142857,0.67880233,22.2254675393,9.4923176544,4.22459626225e+15
3475,300,18,9.0,7,24,6.85714285714,0.833333333333,1.14285714286,0.533386265024,23.4666270683,9.1719620931,4.22459626225e+15
3476,350,18,9.0,6,18,6.0,0.9,1.13333333333,0.628420802625,11.8119319911,4.83524298002,4.22459626225e+15
3477,400,18,9.0,5,14,5.6,0.9,1.1,0.485475297227,10.1413582462,4.08813968906,4.22459626225e+15
3478,450,18,9.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,4.22459626225e+15
3479,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,4.22459626225e+15
3480,1,18,9.0,131,147,2.24427480916,0.0,9.4786846741,0.107844782589,15.1876366832,3.93494242607,7.40274147916e+14
3481,2,18,9.0,113,146,2.58407079646,0.0128395203616,5.84086599241,0.19495259127,6.70620416711,1.2165668161,7.40274147916e+14
3482,3,18,9.0,109,144,2.64220183486,0.0211675684153,5.34658511723,0.198571551909,5.04412901161,0.882501300756,7.40274147916e+14
3483,4,18,9.0,101,145,2.87128712871,0.0402147357593,4.69683168317,0.208429638937,5.43633797003,0.443633797003,7.40274147916e+14
3484,5,18,9.0,100,142,2.84,0.06688997114,4.73898989899,0.219064180121,5.22260698305,0.880474420863,7.40274147916e+14
3485,6,18,9.0,92,138,3.0,0.100991609458,4.16101290014,0.267430343106,4.35494430594,0.715276529359,7.40274147916e+14
3486,7,18,9.0,92,139,3.02173913043,0.110961140309,3.89345437172,0.24308979446,5.69375143446,0.903312884731,7.40274147916e+14
3487,8,18,9.0,86,140,3.25581395349,0.095405813151,4.01532147743,0.28947117634,3.71102139437,0.903673798122,7.40274147916e+14
3488,9,18,9.0,84,138,3.28571428571,0.110828261915,3.73207114171,0.2811845298,4.36066594577,0.659080816775,7.40274147916e+14
3489,10,18,9.0,83,135,3.25301204819,0.0707731358334,3.85483397003,0.284755036954,4.65384843172,0.71657863281,7.40274147916e+14
3490,20,18,9.0,59,125,4.23728813559,0.247745536213,2.80128579778,0.421414066533,4.00739704874,0.803760670171,7.40274147916e+14
3491,30,18,9.0,49,114,4.65306122449,0.325875485059,2.50765306122,0.487817026545,3.34607192262,0.469214384525,7.40274147916e+14
3492,40,18,9.0,37,104,5.62162162162,0.36004421136,2.2012012012,0.613035350584,3.23290528121,0.541559078026,7.40274147916e+14
3493,50,18,9.0,34,100,5.88235294118,0.365039759003,2.13547237077,0.609839438301,4.29312570786,0.850281401568,7.40274147916e+14
3494,60,18,9.0,30,93,6.2,0.468941798942,2.0367816092,0.653842072821,3.35523999762,0.653226044417,7.40274147916e+14
3495,70,18,9.0,25,86,6.88,0.498116928823,1.87333333333,0.706457156436,4.75153017507,1.04048726213,7.40274147916e+14
3496,80,18,9.0,23,76,6.60869565217,0.571216918915,1.84584980237,0.702641275171,7.47786073743,2.89698739153,7.40274147916e+14
3497,90,18,9.0,21,76,7.2380952381,0.599394124394,1.77142857143,0.717484561893,5.13201975297,1.30665937562,7.40274147916e+14
3498,100,18,9.0,19,68,7.15789473684,0.573131546816,1.71929824561,0.756743829263,6.628711954,2.51723651098,7.40274147916e+14
3499,120,18,9.0,16,61,7.625,0.606994047619,1.61666666667,0.710129296548,3.99153968906,0.863583122385,7.40274147916e+14
3500,140,18,9.0,14,54,7.71428571429,0.667305710163,1.52747252747,0.821293928125,3.85387342765,0.860475214426,7.40274147916e+14
3501,160,18,9.0,13,49,7.53846153846,0.706865356865,1.47435897436,0.844356623744,4.90836799354,1.30278933118,7.40274147916e+14
3502,180,18,9.0,11,41,7.45454545455,0.703823953824,1.4,0.726412001554,42.968234749,20.9841173745,7.40274147916e+14
3503,200,18,9.0,10,38,7.6,0.727063492063,1.31111111111,0.834858661788,4.79791000837,1.26597000279,7.40274147916e+14
3504,250,18,9.0,8,30,7.5,0.844047619048,1.14285714286,0.551691889232,43.4509350785,18.9846353088,7.40274147916e+14
3505,300,18,9.0,7,24,6.85714285714,0.833333333333,1.14285714286,0.533386265024,23.4666270683,9.1719620931,7.40274147916e+14
3506,350,18,9.0,6,19,6.33333333333,0.933333333333,1.06666666667,0.539047341795,3.26935053084,0.92645847468,7.40274147916e+14
3507,400,18,9.0,5,14,5.6,0.9,1.1,0.485475297227,10.1413582462,4.08813968906,7.40274147916e+14
3508,450,18,9.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,7.40274147916e+14
3509,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,7.40274147916e+14
3510,1,18,9.0,123,138,2.24390243902,0.0284552845528,10.7090497134,0.112606728585,12.9062025618,1.08238205107,5.56985299166e+15
3511,2,18,9.0,114,138,2.42105263158,0.0397660818713,7.98385343891,0.139926694964,8.77410071335,0.73458346981,5.56985299166e+15
3512,3,18,9.0,105,136,2.59047619048,0.0455555555556,5.68791208791,0.188376181141,6.88302986465,0.582506756574,5.56985299166e+15
3513,4,18,9.0,100,137,2.74,0.0485555555556,5.74949494949,0.19934072796,4.35528021551,0.769754072983,5.56985299166e+15
3514,5,18,9.0,95,135,2.84210526316,0.0227022100706,4.67816349384,0.218292248638,4.08736068212,0.708289116611,5.56985299166e+15
3515,6,18,9.0,96,132,2.75,0.0824811473249,4.67807017544,0.22460085424,3.9146444588,0.706905115574,5.56985299166e+15
3516,7,18,9.0,87,134,3.08045977011,0.0743641134615,3.63271852446,0.263898721511,4.22310286676,0.97180207907,5.56985299166e+15
3517,8,18,9.0,84,135,3.21428571429,0.0840079997975,3.6397016638,0.277612551383,3.42551147469,0.52928999675,5.56985299166e+15
3518,9,18,9.0,85,132,3.10588235294,0.0914009661836,3.6781512605,0.269452387715,3.96198810201,0.646358794525,5.56985299166e+15
3519,10,18,9.0,81,128,3.16049382716,0.0543675534819,3.55648148148,0.27708705159,3.87048797615,0.626391830103,5.56985299166e+15
3520,20,18,9.0,60,119,3.96666666667,0.196619164242,2.68361581921,0.421901186479,3.76707586224,0.553415172449,5.56985299166e+15
3521,30,18,9.0,47,103,4.3829787234,0.263073286052,2.49306197965,0.502607954527,3.45077977495,0.632788616906,5.56985299166e+15
3522,40,18,9.0,37,96,5.18918918919,0.401771721401,2.19369369369,0.604726618217,3.18274169343,0.465362092659,5.56985299166e+15
3523,50,18,9.0,32,85,5.3125,0.469178685143,2.12903225806,0.618325767488,3.91651749886,0.808896414456,5.56985299166e+15
3524,60,18,9.0,26,84,6.46153846154,0.462402487301,1.89230769231,0.69444031383,3.83003950412,0.853289016096,5.56985299166e+15
3525,70,18,9.0,24,70,5.83333333333,0.512905527708,1.88405797101,0.685572014063,4.45095845117,1.15031948372,5.56985299166e+15
3526,80,18,9.0,23,70,6.08695652174,0.590156385694,1.8023715415,0.619230795856,3.52639450802,0.675207333773,5.56985299166e+15
3527,90,18,9.0,19,61,6.42105263158,0.529209052042,1.70760233918,0.737687888855,6.28817909259,1.99874382391,5.56985299166e+15
3528,100,18,9.0,19,61,6.42105263158,0.598951925268,1.76608187135,0.791515217,6.628711954,2.51723651098,5.56985299166e+15
3529,120,18,9.0,16,56,7.0,0.603526334776,1.6,0.807711141381,13.1886770468,6.09433852339,5.56985299166e+15
3530,140,18,9.0,14,46,6.57142857143,0.77049101692,1.53846153846,0.835865314224,7.92955883696,3.09899292271,5.56985299166e+15
3531,160,18,9.0,13,47,7.23076923077,0.829165279165,1.46153846154,0.844356623744,7.38137756757,2.60518648276,5.56985299166e+15
3532,180,18,9.0,11,37,6.72727272727,0.794444444444,1.41818181818,0.877194505705,3.88236069456,1.08942994094,5.56985299166e+15
3533,200,18,9.0,10,35,7.0,0.839285714286,1.33333333333,0.834858661788,42.968234749,20.9841173745,5.56985299166e+15
3534,250,18,9.0,8,28,7.0,0.880952380952,1.17857142857,0.623362577439,2.98684697166,0.702456483421,5.56985299166e+15
3535,300,18,9.0,7,19,5.42857142857,0.857142857143,1.28571428571,0.975503759006,2.12493599089,0.425185838965,5.56985299166e+15
3536,350,18,9.0,6,16,5.33333333333,0.85,1.2,0.628420802625,2.9654608227,0.802396020842,5.56985299166e+15
3537,400,18,9.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,5.56985299166e+15
3538,450,18,9.0,5,11,4.4,0.7,1.3,0.685475297227,22.939259791,10.9696298955,5.56985299166e+15
3539,500,18,9.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,5.56985299166e+15
3540,1,18,9.0,128,145,2.265625,0.0169270833333,8.47563976378,0.100721403079,12.7338819328,1.04533728593,9.32655347056e+15
3541,2,18,9.0,121,145,2.39669421488,0.0289256198347,6.51597796143,0.125027078282,9.27182078669,0.758276568284,9.32655347056e+15
3542,3,18,9.0,116,143,2.46551724138,0.0301724137931,5.97766116942,0.150283423551,7.2275726127,1.46785294159,9.32655347056e+15
3543,4,18,9.0,106,143,2.69811320755,0.0422282120395,4.609344115,0.185770392827,7.18498796894,1.95586492826,9.32655347056e+15
3544,5,18,9.0,100,144,2.88,0.0506862745098,4.36565656566,0.2257652302,4.89452832087,0.794967264579,9.32655347056e+15
3545,6,18,9.0,100,138,2.76,0.0650984848485,4.62282828283,0.23743197943,3.8232701967,0.66545116707,9.32655347056e+15
3546,7,18,9.0,95,142,2.98947368421,0.083560296275,3.92430011198,0.236233405298,4.69964354086,1.11548449846,9.32655347056e+15
3547,8,18,9.0,92,142,3.08695652174,0.107509760771,3.73913043478,0.243187904657,3.4476890033,0.534129530255,9.32655347056e+15
3548,9,18,9.0,88,138,3.13636363636,0.105640219695,3.62173458725,0.287375297506,4.68720328342,1.64896743772,9.32655347056e+15
3549,10,18,9.0,85,137,3.22352941176,0.0807692063092,3.36610644258,0.283819585027,3.53682714604,0.553581067703,9.32655347056e+15
3550,20,18,9.0,63,124,3.93650793651,0.242236472937,2.75780849974,0.418646221632,3.84877570334,0.558690880815,9.32655347056e+15
3551,30,18,9.0,48,113,4.70833333333,0.329444983121,2.45921985816,0.506317234676,3.61573687708,0.512988206871,9.32655347056e+15
3552,40,18,9.0,39,105,5.38461538462,0.374687466106,2.21727395412,0.551394953662,3.44407033631,0.488814067263,9.32655347056e+15
3553,50,18,9.0,33,92,5.57575757576,0.422943252034,2.03977272727,0.613610454485,3.84805343822,0.712013359555,9.32655347056e+15
3554,60,18,9.0,30,88,5.86666666667,0.448481240981,2.01609195402,0.6068077666,3.40419178367,0.601047945918,9.32655347056e+15
3555,70,18,9.0,26,78,6.0,0.528754578755,1.96,0.69444031383,3.90637220909,0.838997388642,9.32655347056e+15
3556,80,18,9.0,23,77,6.69565217391,0.535340161999,1.82213438735,0.664616010738,5.78760614272,1.69267438458,9.32655347056e+15
3557,90,18,9.0,21,66,6.28571428571,0.544880174292,1.86666666667,0.726902238818,6.63770458523,1.99322957127,9.32655347056e+15
3558,100,18,9.0,19,63,6.63157894737,0.625584795322,1.76023391813,0.747215859059,5.01655314129,1.3388510471,9.32655347056e+15
3559,120,18,9.0,17,59,6.94117647059,0.715276879983,1.66911764706,0.804882070575,7.68775211611,2.99085366966,9.32655347056e+15
3560,140,18,9.0,14,45,6.42857142857,0.677561327561,1.59340659341,0.674407128292,4.79427516871,1.26475838957,9.32655347056e+15
3561,160,18,9.0,13,45,6.92307692308,0.668148518149,1.52564102564,0.654358863968,12.3164992278,5.06089230815,9.32655347056e+15
3562,180,18,9.0,11,40,7.27272727273,0.658585858586,1.4,0.726412001554,14.9042379871,6.95211899356,9.32655347056e+15
3563,200,18,9.0,10,34,6.8,0.707380952381,1.4,0.834858661788,5.67031962874,1.65120733989,9.32655347056e+15
3564,250,18,9.0,8,27,6.75,0.795833333333,1.25,0.767854126777,34.9607480628,16.9803740314,9.32655347056e+15
3565,300,18,9.0,7,23,6.57142857143,0.914285714286,1.14285714286,0.712726390678,2.35977536883,0.513946780689,9.32655347056e+15
3566,350,18,9.0,6,18,6.0,0.9,1.13333333333,0.628420802625,11.8119319911,4.83524298002,9.32655347056e+15
3567,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,9.32655347056e+15
3568,450,18,9.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,9.32655347056e+15
3569,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,9.32655347056e+15
3570,1,18,9.0,112,129,2.30357142857,0.0110119047619,7.67213642214,0.105282683943,12.1674215216,1.05996474292,4.5050132153e+15
3571,2,18,9.0,106,129,2.43396226415,0.0113432165319,6.12273135669,0.124824772174,9.01205140144,0.781896154713,4.5050132153e+15
3572,3,18,9.0,99,129,2.60606060606,0.0338230792776,4.8169449598,0.14457025533,7.36039710322,0.642497131818,4.5050132153e+15
3573,4,18,9.0,94,128,2.72340425532,0.048284753072,4.52802562343,0.176556782029,5.11469811432,0.943976487551,4.5050132153e+15
3574,5,18,9.0,88,129,2.93181818182,0.0893628430393,4.15647857889,0.218626295759,5.07380848799,0.868538887934,4.5050132153e+15
3575,6,18,9.0,89,127,2.85393258427,0.0657261278048,4.23748723187,0.191049852622,4.58829658062,0.823211693388,4.5050132153e+15
3576,7,18,9.0,84,126,3.0,0.0882186207816,3.83448078026,0.234188055281,5.35867379712,0.951140600235,4.5050132153e+15
3577,8,18,9.0,82,126,3.07317073171,0.0988872915702,3.80186690756,0.213131364491,4.56547382857,0.778050176563,4.5050132153e+15
3578,9,18,9.0,77,123,3.19480519481,0.0996929901437,3.47436773753,0.269598847766,4.01545614572,0.674276492499,4.5050132153e+15
3579,10,18,9.0,73,123,3.3698630137,0.129017749854,3.2203196347,0.281787552858,4.32236539591,0.692761073812,4.5050132153e+15
3580,20,18,9.0,59,111,3.76271186441,0.23618957941,2.81648158971,0.387404412869,4.12029652875,0.665249455172,4.5050132153e+15
3581,30,18,9.0,48,102,4.25,0.287337199837,2.50088652482,0.484378961538,3.56020481471,0.558682493237,4.5050132153e+15
3582,40,18,9.0,37,93,5.02702702703,0.276362924189,2.26726726727,0.561718376918,5.33504720857,1.20232576862,4.5050132153e+15
3583,50,18,9.0,33,88,5.33333333333,0.394065347623,2.10984848485,0.619298975766,4.38097040153,0.976002085723,4.5050132153e+15
3584,60,18,9.0,30,78,5.2,0.344857598542,2.11034482759,0.603731172872,3.89528773445,0.773798195604,4.5050132153e+15
3585,70,18,9.0,24,74,6.16666666667,0.547425223412,1.84420289855,0.700398461397,4.07261281881,0.886986919029,4.5050132153e+15
3586,80,18,9.0,22,69,6.27272727273,0.424588320177,1.78354978355,0.684390501884,3.56342119678,0.685103132596,4.5050132153e+15
3587,90,18,9.0,21,66,6.28571428571,0.565991548134,1.80952380952,0.691147556377,5.465424351,1.48847478367,4.5050132153e+15
3588,100,18,9.0,19,65,6.84210526316,0.575605680869,1.7134502924,0.762931306388,6.66717236958,1.88905745653,4.5050132153e+15
3589,120,18,9.0,16,57,7.125,0.662498612499,1.60833333333,0.679732128976,4.67388929243,1.06056048598,4.5050132153e+15
3590,140,18,9.0,14,48,6.85714285714,0.688064316636,1.56043956044,0.758654412959,4.49607894016,1.10555723306,4.5050132153e+15
3591,160,18,9.0,12,40,6.66666666667,0.670165945166,1.48484848485,0.825392393023,9.45513491046,4.22756745523,4.5050132153e+15
3592,180,18,9.0,11,35,6.36363636364,0.746897546898,1.45454545455,0.856535980114,6.41217898649,2.42040002404,4.5050132153e+15
3593,200,18,9.0,10,38,7.6,0.823968253968,1.28888888889,0.77176568643,14.0705622651,6.53528113254,4.5050132153e+15
3594,250,18,9.0,8,25,6.25,0.85,1.25,0.801466170993,13.9922159171,5.8102955938,4.5050132153e+15
3595,300,18,9.0,7,21,6.0,0.92380952381,1.19047619048,0.643915638519,30.9555027577,14.9777513788,4.5050132153e+15
3596,350,18,9.0,6,17,5.66666666667,0.9,1.2,0.628420802625,17.2178979866,7.25286447003,4.5050132153e+15
3597,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,4.5050132153e+15
3598,450,18,9.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,4.5050132153e+15
3599,500,18,9.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,4.5050132153e+15
3600,1,18,9.0,122,135,2.2131147541,0.0,9.4737840401,0.0938198249745,33.0619450109,8.89238359445,6.44692085556e+14
3601,2,18,9.0,110,134,2.43636363636,0.0,5.95929941618,0.149900939437,8.36568880238,0.70876373547,6.44692085556e+14
3602,3,18,9.0,106,134,2.52830188679,0.0317834681042,5.22030548068,0.166425998419,5.54287461947,1.10180893529,6.44692085556e+14
3603,4,18,9.0,101,133,2.63366336634,0.0332233223322,4.57643564356,0.174325190476,4.5821990812,1.35394398794,6.44692085556e+14
3604,5,18,9.0,101,135,2.67326732673,0.0331533153315,4.4497029703,0.159720363978,4.7500669834,0.883899264622,6.44692085556e+14
